"DateTime";"RoadSurfaceT";"SoilMinus5T";"SoilMinus30T";"FreezingT";"WaterFilmMicroM";"NaClPercent";"RoadState";"WindSpeed";"WindDirectDeg";"WindGustMS";"AirTemp";"RelHumidity";"DewPointDeg";"PrecipitationLM2";"PrecType";"VisibilityM";"PrecAbsolMM";
"2019-08-29 13:41:00";27.90;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.31;69.53;16.46;0.00;0.00;2000.00;7.92;
"2019-08-29 13:46:00";28.20;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.46;69.04;16.50;0.00;0.00;2000.00;7.92;
"2019-08-29 13:51:00";28.50;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.55;68.57;16.47;0.00;0.00;2000.00;7.92;
"2019-08-29 13:56:00";28.90;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;3.08;22.71;68.11;16.52;0.00;0.00;2000.00;7.92;
"2019-08-29 14:01:00";29.20;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.88;67.86;16.63;0.00;0.00;2000.00;7.92;
"2019-08-29 14:06:00";29.40;25.60;25.60;0.00;0.00;0.00;0.00;0.69;109.33;4.45;22.93;67.29;16.55;0.00;0.00;2000.00;7.92;
"2019-08-29 14:11:00";29.80;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.08;67.32;16.70;0.00;0.00;2000.00;7.92;
"2019-08-29 14:16:00";30.20;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.16;67.19;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 14:21:00";30.40;25.60;25.60;0.00;0.00;0.00;0.00;0.00;0.00;1.85;23.27;66.87;16.77;0.00;0.00;2000.00;7.92;
"2019-08-29 14:26:00";30.40;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.30;66.76;16.77;0.00;0.00;2000.00;7.92;
"2019-08-29 14:31:00";30.30;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;2.00;23.34;66.50;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 14:36:00";29.80;25.80;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.15;66.60;16.59;0.00;0.00;2000.00;7.92;
"2019-08-29 14:41:00";29.80;25.80;25.80;0.00;0.00;0.00;0.00;0.00;0.00;1.09;23.07;66.81;16.56;0.00;0.00;2000.00;7.92;
"2019-08-29 14:46:00";29.50;25.80;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.01;66.97;16.54;0.00;0.00;2000.00;7.92;
"2019-08-29 14:51:00";29.30;25.80;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.59;22.93;67.39;16.57;0.00;0.00;2000.00;7.92;
"2019-08-29 14:56:00";29.10;25.80;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.86;67.98;16.64;0.00;0.00;2000.00;7.92;
"2019-08-29 15:01:00";28.90;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.83;68.58;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 15:06:00";28.70;25.90;25.90;0.00;0.00;0.00;0.00;2.23;146.45;2.23;22.74;68.84;16.72;0.00;0.00;2000.00;7.92;
"2019-08-29 15:11:00";28.50;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.67;68.98;16.69;0.00;0.00;2000.00;7.92;
"2019-08-29 15:16:00";28.40;25.90;25.90;0.00;0.00;0.00;0.00;1.31;176.98;2.12;22.61;69.06;16.64;0.00;0.00;2000.00;7.92;
"2019-08-29 15:21:00";28.40;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.67;22.63;69.40;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 15:26:00";28.20;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;3.04;22.59;69.40;16.70;0.00;0.00;2000.00;7.92;
"2019-08-29 15:31:00";28.20;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.99;22.55;69.53;16.70;0.00;0.00;2000.00;7.92;
"2019-08-29 15:36:00";28.10;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;1.80;22.58;69.84;16.79;0.00;0.00;2000.00;7.92;
"2019-08-29 15:41:00";28.00;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.52;69.86;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 15:46:00";27.80;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.46;70.13;16.74;0.00;0.00;2000.00;7.92;
"2019-08-29 15:51:00";27.70;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.43;70.51;16.80;0.00;0.00;2000.00;7.92;
"2019-08-29 15:56:00";27.60;26.00;26.00;0.00;0.00;0.00;0.00;0.73;180.00;1.36;22.35;70.77;16.78;0.00;0.00;2000.00;7.92;
"2019-08-29 16:01:00";27.40;26.10;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.28;70.82;16.73;0.00;0.00;2000.00;7.92;
"2019-08-29 16:06:00";27.10;26.10;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.19;70.84;16.64;0.01;60.00;2000.00;7.93;
"2019-08-29 16:11:00";26.10;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;1.88;22.08;71.19;16.61;0.01;0.00;2000.00;7.94;
"2019-08-29 16:16:00";26.10;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.01;72.04;16.73;0.01;0.00;2000.00;7.95;
"2019-08-29 16:21:00";26.40;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.98;72.84;16.89;0.00;0.00;2000.00;7.95;
"2019-08-29 16:26:00";26.60;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.00;73.37;17.02;0.00;0.00;2000.00;7.95;
"2019-08-29 16:31:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.02;73.86;17.14;0.00;0.00;2000.00;7.95;
"2019-08-29 16:36:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.01;74.34;17.24;0.00;0.00;2000.00;7.95;
"2019-08-29 16:41:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.04;74.76;17.35;0.00;0.00;2000.00;7.95;
"2019-08-29 16:46:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.14;74.75;17.44;0.00;0.00;2000.00;7.95;
"2019-08-29 16:51:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.21;74.91;17.54;0.00;0.00;2000.00;7.95;
"2019-08-29 16:56:00";26.70;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.25;74.96;17.59;0.00;0.00;2000.00;7.95;
"2019-08-29 17:01:00";26.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.30;74.95;17.64;0.00;0.00;2000.00;7.95;
"2019-08-29 17:06:00";26.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.34;75.07;17.71;0.00;0.00;2000.00;7.95;
"2019-08-29 17:11:00";26.90;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;1.88;22.43;75.11;17.80;0.00;0.00;2000.00;7.95;
"2019-08-29 17:16:00";26.90;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.56;74.15;17.72;0.00;0.00;2000.00;7.95;
"2019-08-29 17:21:00";26.90;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;1.68;22.64;73.41;17.64;0.00;0.00;2000.00;7.95;
"2019-08-29 17:26:00";26.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.67;72.66;17.50;0.00;0.00;2000.00;7.95;
"2019-08-29 17:31:00";26.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;2.24;22.62;72.07;17.33;0.00;0.00;2000.00;7.95;
"2019-08-29 17:36:00";26.60;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.52;71.88;17.19;0.00;0.00;2000.00;7.95;
"2019-08-29 17:41:00";26.50;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.39;71.87;17.07;0.00;0.00;2000.00;7.95;
"2019-08-29 17:46:00";26.30;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.91;22.23;71.91;16.92;0.00;0.00;2000.00;7.95;
"2019-08-29 17:51:00";26.20;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.07;72.21;16.83;0.00;0.00;2000.00;7.95;
"2019-08-29 17:56:00";26.10;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;2.71;22.00;72.48;16.82;0.00;0.00;2000.00;7.95;
"2019-08-29 18:01:00";26.00;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.91;72.61;16.77;0.00;0.00;2000.00;7.95;
"2019-08-29 18:06:00";26.00;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.82;73.00;16.76;0.00;0.00;2000.00;7.95;
"2019-08-29 18:11:00";25.90;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;3.56;21.80;73.29;16.81;0.00;0.00;2000.00;7.95;
"2019-08-29 18:16:00";25.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;1.20;21.73;73.27;16.73;0.00;0.00;2000.00;7.95;
"2019-08-29 18:21:00";25.60;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.63;73.39;16.67;0.00;0.00;2000.00;7.95;
"2019-08-29 18:26:00";25.50;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.61;73.53;16.68;0.00;0.00;2000.00;7.95;
"2019-08-29 18:31:00";25.40;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.53;73.62;16.62;0.00;0.00;2000.00;7.95;
"2019-08-29 18:36:00";25.40;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.43;73.77;16.55;0.00;0.00;2000.00;7.95;
"2019-08-29 18:41:00";25.40;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.36;74.06;16.54;0.00;0.00;2000.00;7.95;
"2019-08-29 18:46:00";24.90;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;3.20;21.29;74.49;16.57;0.00;0.00;2000.00;7.95;
"2019-08-29 18:51:00";24.80;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.27;74.84;16.62;0.00;0.00;2000.00;7.95;
"2019-08-29 18:56:00";25.20;26.00;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.26;75.28;16.71;0.00;0.00;2000.00;7.95;
"2019-08-29 19:01:00";25.40;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.23;75.62;16.75;0.00;0.00;2000.00;7.95;
"2019-08-29 19:06:00";25.50;26.10;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.27;75.92;16.85;0.00;0.00;2000.00;7.95;
"2019-08-29 19:11:00";25.50;26.00;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.31;76.31;16.97;0.00;0.00;2000.00;7.95;
"2019-08-29 19:16:00";25.60;26.00;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.37;76.43;17.05;0.00;0.00;2000.00;7.95;
"2019-08-29 19:21:00";25.60;26.00;26.10;0.00;0.00;0.00;0.00;0.58;180.00;1.80;21.37;76.45;17.05;0.00;0.00;2000.00;7.95;
"2019-08-29 19:26:00";25.50;26.00;26.10;0.00;0.00;0.00;0.00;1.21;171.32;2.23;21.34;76.56;17.05;0.00;0.00;2000.00;7.95;
"2019-08-29 19:31:00";25.30;26.00;26.10;0.00;0.00;0.00;0.00;0.56;162.42;0.63;21.32;76.68;17.06;0.00;0.00;2000.00;7.95;
"2019-08-29 19:36:00";25.20;26.00;26.10;0.00;0.00;0.00;0.00;0.00;0.00;2.04;21.21;76.89;16.99;0.00;0.00;2000.00;7.95;
"2019-08-29 19:41:00";25.00;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.87;21.19;77.10;17.01;0.00;0.00;2000.00;7.95;
"2019-08-29 19:46:00";24.80;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.07;77.38;16.96;0.00;0.00;2000.00;7.95;
"2019-08-29 19:51:00";24.60;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.55;20.94;77.79;16.92;0.00;0.00;2000.00;7.95;
"2019-08-29 19:56:00";24.50;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.85;78.21;16.91;0.00;0.00;2000.00;7.95;
"2019-08-29 20:01:00";24.30;26.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.73;78.67;16.89;0.00;0.00;2000.00;7.95;
"2019-08-29 20:06:00";24.20;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.61;79.15;16.87;0.00;0.00;2000.00;7.95;
"2019-08-29 20:11:00";24.00;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.71;20.53;79.61;16.88;0.00;0.00;2000.00;7.95;
"2019-08-29 20:16:00";23.80;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.44;80.03;16.88;0.00;0.00;2000.00;7.95;
"2019-08-29 20:21:00";23.70;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.31;80.44;16.83;0.00;0.00;2000.00;7.95;
"2019-08-29 20:26:00";23.50;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.57;20.22;80.89;16.83;0.00;0.00;2000.00;7.95;
"2019-08-29 20:31:00";23.30;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.09;81.34;16.80;0.00;0.00;2000.00;7.95;
"2019-08-29 20:36:00";23.20;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.99;81.70;16.77;0.00;0.00;2000.00;7.95;
"2019-08-29 20:41:00";23.10;25.90;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.90;82.08;16.75;0.00;0.00;2000.00;7.95;
"2019-08-29 20:46:00";23.00;25.90;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.81;82.55;16.75;0.00;0.00;2000.00;7.95;
"2019-08-29 20:51:00";22.90;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.73;82.94;16.75;0.00;0.00;2000.00;7.95;
"2019-08-29 20:56:00";22.70;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.66;83.37;16.76;0.00;0.00;2000.00;7.95;
"2019-08-29 21:01:00";22.60;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.53;83.85;16.72;0.00;0.00;2000.00;7.95;
"2019-08-29 21:06:00";22.60;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.52;84.13;16.77;0.00;0.00;2000.00;7.95;
"2019-08-29 21:11:00";22.50;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.45;84.44;16.76;0.00;0.00;2000.00;7.95;
"2019-08-29 21:16:00";22.50;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.37;84.80;16.75;0.00;0.00;2000.00;7.95;
"2019-08-29 21:21:00";22.40;25.80;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.25;85.05;16.67;0.00;0.00;2000.00;7.95;
"2019-08-29 21:26:00";22.30;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.17;85.38;16.65;0.00;0.00;2000.00;7.95;
"2019-08-29 21:31:00";22.20;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.13;85.70;16.67;0.00;0.00;2000.00;7.95;
"2019-08-29 21:36:00";22.10;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.05;86.03;16.66;0.00;0.00;2000.00;7.95;
"2019-08-29 21:41:00";22.10;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.01;86.29;16.66;0.00;0.00;2000.00;7.95;
"2019-08-29 21:46:00";22.10;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.90;86.54;16.61;0.00;0.00;2000.00;7.95;
"2019-08-29 21:51:00";22.00;25.60;25.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.85;86.96;16.63;0.00;0.00;2000.00;7.95;
"2019-08-29 21:56:00";21.90;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.81;87.18;16.63;0.00;0.00;2000.00;7.95;
"2019-08-29 22:01:00";21.80;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.75;87.41;16.61;0.00;0.00;2000.00;7.95;
"2019-08-29 22:06:00";21.80;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.73;87.76;16.66;0.00;0.00;2000.00;7.95;
"2019-08-29 22:11:00";21.70;25.50;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.66;87.95;16.62;0.00;0.00;2000.00;7.95;
"2019-08-29 22:16:00";21.60;25.40;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.61;88.22;16.62;0.00;0.00;2000.00;7.95;
"2019-08-29 22:21:00";21.60;25.40;25.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.53;88.38;16.57;0.00;0.00;2000.00;7.95;
"2019-08-29 22:26:00";21.50;25.40;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.46;88.70;16.56;0.00;0.00;2000.00;7.95;
"2019-08-29 22:31:00";21.40;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.36;88.87;16.49;0.00;0.00;2000.00;7.95;
"2019-08-29 22:36:00";21.30;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.29;89.19;16.48;0.00;0.00;2000.00;7.95;
"2019-08-29 22:41:00";21.30;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.24;89.42;16.47;0.00;0.00;2000.00;7.95;
"2019-08-29 22:46:00";21.20;25.30;25.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.25;89.71;16.53;0.00;0.00;2000.00;7.95;
"2019-08-29 22:51:00";21.10;25.30;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.22;89.75;16.51;0.00;0.00;2000.00;7.95;
"2019-08-29 22:56:00";21.10;25.30;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.15;90.05;16.49;0.00;0.00;2000.00;7.95;
"2019-08-29 23:01:00";21.00;25.20;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.06;90.33;16.45;0.00;0.00;2000.00;7.95;
"2019-08-29 23:06:00";21.00;25.20;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.03;90.63;16.47;0.00;0.00;2000.00;7.95;
"2019-08-29 23:11:00";21.00;25.20;25.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.99;90.93;16.49;0.00;0.00;2000.00;7.95;
"2019-08-29 23:16:00";20.90;25.20;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.97;91.18;16.51;0.00;0.00;2000.00;7.95;
"2019-08-29 23:21:00";20.80;25.20;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.90;91.29;16.46;0.00;0.00;2000.00;7.95;
"2019-08-29 23:26:00";20.80;25.10;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.84;91.62;16.46;0.00;0.00;2000.00;7.95;
"2019-08-29 23:31:00";20.70;25.10;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.78;92.01;16.46;0.00;0.00;2000.00;7.95;
"2019-08-29 23:36:00";20.60;25.10;25.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.83;92.13;16.54;0.00;0.00;2000.00;7.95;
"2019-08-29 23:41:00";20.60;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.75;92.24;16.48;0.00;0.00;2000.00;7.95;
"2019-08-29 23:46:00";20.50;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.66;92.65;16.46;0.00;0.00;2000.00;7.95;
"2019-08-29 23:51:00";20.50;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.44;92.50;16.21;0.00;0.00;2000.00;7.95;
"2019-08-29 23:56:00";20.40;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.50;92.88;16.33;0.00;0.00;2000.00;7.95;
"2019-08-30 00:01:00";20.40;25.00;25.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.50;93.24;16.39;0.00;0.00;2000.00;7.95;
"2019-08-30 00:06:00";20.30;24.80;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.46;93.30;16.37;0.00;0.00;2000.00;7.95;
"2019-08-30 00:11:00";20.30;24.80;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.41;93.58;16.36;0.00;0.00;2000.00;7.95;
"2019-08-30 00:16:00";20.30;24.80;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.36;93.67;16.33;0.00;0.00;2000.00;7.95;
"2019-08-30 00:21:00";20.20;24.80;25.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.30;93.94;16.32;0.00;0.00;2000.00;7.95;
"2019-08-30 00:26:00";20.20;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.28;94.05;16.32;0.00;0.00;2000.00;7.95;
"2019-08-30 00:31:00";20.20;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.24;94.25;16.31;0.00;0.00;2000.00;7.95;
"2019-08-30 00:36:00";20.20;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.18;94.42;16.28;0.00;0.00;2000.00;7.95;
"2019-08-30 00:41:00";20.20;24.70;25.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.13;94.53;16.24;0.00;0.00;2000.00;7.95;
"2019-08-30 00:46:00";20.10;24.70;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.10;94.84;16.27;0.00;0.00;2000.00;7.95;
"2019-08-30 00:51:00";20.10;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.10;95.04;16.30;0.00;0.00;2000.00;7.95;
"2019-08-30 00:56:00";20.20;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.08;95.09;16.28;0.00;0.00;2000.00;7.95;
"2019-08-30 01:01:00";20.10;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.14;95.30;16.38;0.00;0.00;2000.00;7.95;
"2019-08-30 01:06:00";20.10;24.60;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.11;95.38;16.36;0.00;0.00;2000.00;7.95;
"2019-08-30 01:11:00";20.00;24.50;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.09;95.48;16.36;0.00;0.00;2000.00;7.95;
"2019-08-30 01:16:00";20.00;24.50;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.01;95.55;16.29;0.00;0.00;2000.00;7.95;
"2019-08-30 01:21:00";20.00;24.50;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.99;95.74;16.30;0.00;0.00;2000.00;7.95;
"2019-08-30 01:26:00";20.00;24.50;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.00;95.93;16.35;0.00;0.00;2000.00;7.95;
"2019-08-30 01:31:00";20.00;24.40;24.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.97;96.03;16.34;0.00;0.00;2000.00;7.95;
"2019-08-30 01:36:00";20.00;24.40;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.94;96.19;16.33;0.00;0.00;2000.00;7.95;
"2019-08-30 01:41:00";20.00;24.40;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.90;96.26;16.30;0.00;0.00;2000.00;7.95;
"2019-08-30 01:46:00";20.00;24.40;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.88;96.38;16.30;0.00;0.00;2000.00;7.95;
"2019-08-30 01:51:00";19.90;24.40;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.82;96.46;16.26;0.00;0.00;2000.00;7.95;
"2019-08-30 01:56:00";19.90;24.30;24.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.85;96.68;16.31;0.00;0.00;2000.00;7.95;
"2019-08-30 02:01:00";19.90;24.30;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.84;96.78;16.32;0.00;0.00;2000.00;7.95;
"2019-08-30 02:06:00";20.00;24.30;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.81;96.87;16.31;0.00;0.00;2000.00;7.95;
"2019-08-30 02:11:00";20.00;24.30;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.84;96.98;16.36;0.00;0.00;2000.00;7.95;
"2019-08-30 02:16:00";20.00;24.30;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.86;97.07;16.39;0.00;0.00;2000.00;7.95;
"2019-08-30 02:21:00";20.10;24.20;24.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.85;97.19;16.40;0.00;0.00;2000.00;7.95;
"2019-08-30 02:26:00";20.10;24.20;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.83;97.31;16.40;0.00;0.00;2000.00;7.95;
"2019-08-30 02:31:00";20.10;24.20;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.77;97.35;16.35;0.00;0.00;2000.00;7.95;
"2019-08-30 02:36:00";20.20;24.20;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.79;97.51;16.40;0.00;0.00;2000.00;7.95;
"2019-08-30 02:41:00";20.40;24.20;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.86;97.58;16.47;0.00;0.00;2000.00;7.95;
"2019-08-30 02:46:00";20.50;24.10;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.92;97.95;16.59;0.00;0.00;2000.00;7.95;
"2019-08-30 02:51:00";20.60;24.10;24.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.28;98.30;17.01;0.00;0.00;2000.00;7.95;
"2019-08-30 02:56:00";20.70;24.10;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.44;98.23;17.16;0.00;0.00;2000.00;7.95;
"2019-08-30 03:01:00";20.70;24.10;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.49;98.17;17.20;0.00;0.00;2000.00;7.95;
"2019-08-30 03:06:00";20.80;24.10;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.62;98.20;17.33;0.00;0.00;2000.00;7.95;
"2019-08-30 03:11:00";20.80;23.90;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.79;98.31;17.52;0.00;0.00;2000.00;7.95;
"2019-08-30 03:16:00";20.80;23.90;24.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.84;98.26;17.56;0.00;0.00;2000.00;7.95;
